gauge_id,huc,gauge_lon,gauge_lat,uparea_km2,snapped_lon,snapped_lat,snapped_uparea,area_percent_difference,nesting
hysets_10123000,16,-112.2202778,42.2508333,88.52650914784661,-112.225,42.275,91.59634,3.467689,not_nested
hysets_10167800,16,-111.8429892,40.61439238,92.40162006649716,-111.775,40.575,94.02604,1.7579997,nested_downstream
hysets_10336780,16,-119.9724036,38.9199077,95.05913414992918,-119.975,38.925,96.3356,1.3428129,nested_downstream
hysets_10164500,16,-111.6821472,40.4477297,131.91176679550978,-111.675,40.475,141.21182,7.0502033,not_nested
hysets_10171600,16,-111.7974329,40.7096692,133.7720404976174,-111.725,40.725,140.6578,5.147393,not_nested
hysets_10325500,16,-117.475986,38.85721667,139.01701835065506,-117.425,38.825,144.63664,4.0424037,not_nested
hysets_10336610,16,-119.9915706,38.9224078,139.2188680630849,-120.025,38.875,144.65326,3.9034848,not_nested
hysets_10168800,16,-111.8241,40.6560586,152.03725232088738,-111.775,40.625,140.95255,7.2907805,nested_downstream
hysets_10137700,16,-111.8285503,41.2943856,153.36828501217298,-111.825,41.325,162.60988,6.025752,not_nested
hysets_10216400,16,-111.6463063,39.10051924,156.4118396888928,-111.625,39.125,168.03581,7.4316487,not_nested
hysets_10084500,16,-111.7749498,42.332422,161.35011660652114,-111.875,42.375,159.96167,0.8605157,not_nested
hysets_10310000,16,-119.833789,38.76962765,169.18360512592363,-119.875,38.775,168.85362,0.19504642,not_nested
hysets_10324700,16,-116.4400903,40.95491015,198.45784689135823,-116.425,40.975,210.13354,5.883217,not_nested
hysets_10119000,16,-112.4402506,42.3365842,278.42818042009634,-112.425,42.375,297.105,6.7079487,not_nested
hysets_10137600,16,-111.763271,41.24716356,376.2908835452739,-111.725,41.225,372.04358,1.1287317,not_nested
hysets_10245800,16,-115.6319872,39.4165977,377.77901267522446,-115.625,39.425,382.9469,1.367963,not_nested
hysets_10194200,16,-112.2885399,38.5794169,425.399371755817,-112.325,38.575,411.25293,3.3254523,not_nested
hysets_10329500,16,-117.4179047,41.5346175,453.52849425981714,-117.375,41.575,416.40155,8.186245,not_nested
hysets_10321590,16,-116.0778547,40.72602928,476.5348866021787,-116.075,40.775,467.6996,1.8540714,not_nested
hysets_10109001,16,-111.7843867,41.74437546,554.7647902171128,-111.725,41.775,599.1405,7.9990177,not_nested
hysets_10328450,16,-117.1275778,41.4918972,561.8141021350054,-117.125,41.525,601.02026,6.978497,not_nested
hysets_10296500,16,-119.4498872,38.51324495,631.0948324814896,-119.475,38.475,630.9185,0.027940422,not_nested
hysets_10107600,16,-111.9235562,41.64743195,640.7662213781254,-111.925,41.625,695.55615,8.550687,nested_downstream
hysets_10113500,16,-111.7388286,41.6235452,680.8285477100458,-111.725,41.625,694.01996,1.9375517,nested_downstream
hysets_10146500,16,-111.8854925,39.8846759,771.9406240982727,-111.875,39.875,808.8719,4.784212,not_nested
hysets_10174500,16,-112.4302069,37.65109086,872.5024113181448,-112.425,37.625,882.4582,1.1410569,nested_downstream
hysets_10321970,16,-116.1292455,40.75936127,930.897641680536,-116.175,40.775,957.702,2.8794124,nested_downstream
hysets_10328475,16,-117.1009509,41.44989739,1108.1304769204453,-117.075,41.425,1067.336,3.6813743,not_nested
hysets_10184450,16,-111.9785277,38.0499842,1480.7565114199683,-111.975,38.025,1564.3635,5.6462398,nested_downstream
hysets_10152001,16,-111.7310397,40.1582872,1696.7946695527069,-111.675,40.125,1636.7041,3.5414171,nested_downstream
hysets_10137000,16,-111.988275,41.2277223,4351.035571205166,-111.975,41.175,4370.794,0.4541057,nested_downstream
hysets_10080000,16,-111.7316174,42.5863091,10604.88870526322,-111.725,42.575,10674.618,0.65752214,nested_downstream
hysets_12047500,17,-123.2824039,48.0831474,39.56090588276052,-123.275,48.025,41.468212,4.821191,not_nested
hysets_12072000,17,-122.7095896,47.59009406,39.694506686785545,-122.725,47.575,41.824574,5.3661475,not_nested
hysets_12158040,17,-122.2879204,48.0684294,40.44643807457157,-122.325,48.125,41.388664,2.329566,not_nested
hysets_12078000,17,-123.1151497,47.12481746,40.58915578181652,-123.125,47.125,42.17827,3.9151127,not_nested
